Chambre,Emplacement,RawScan,Nb caisse,Nb bocaux,RawScan-Mani p,Strain,Line,Date,NbSem,AgeAMS,Type,Bocaux,Milieu,Rang,XorEorRori ,Rang/Rang+,Type+Rang,nom_varietes,Batch#,BatchLines,Qualité CHF,Unnamed: 22,Unnamed: 23,Unnamed: 24,0,Unnamed: 26,Unnamed: 27,1,< alt+e
3,3B52,851220250827E 3 16 ,1.0,,851220250827E 3,MDJU,3508.0,2025-08-27,3.0,3 sem.,E 3 ,14.0,E ,3.0,E,3,E3,MEDJOOL,MEDJOOL 107,3501-3520,,,,,,,,,
3,3B52,842520250825E 7 16 ,,6.0,842520250825E 7,MDJU,3491.0,2025-08-25,3.0,3 sem.,E 7 ,6.0,E ,7.0,E,7+,E7+,MEDJOOL,MEDJOOL 106,3476-3500,,,,,,,,,
3,3B52,830620250626E 6 72 ,,8.0,830620250626E 6,MDJU,3445.0,2025-06-26,12.0,2 mois 3 sem.,E 6 ,8.0,E ,6.0,E,6,E6,MEDJOOL,MEDJOOL 104,3441-3460,,,,,,,,,
3,3B52,830620250626E 2 86 ,,4.0,830620250626E 2,MDJU,3445.0,2025-06-26,12.0,2 mois 3 sem.,E 2 ,4.0,E ,2.0,E,2,E2,MEDJOOL,MEDJOOL 104,3441-3460,,,,,,,,,
3,3B51,851620250716E 4 85 ,1.0,,851620250716E 4,MDJU,3514.0,2025-07-16,9.0,2 mois ,E 4 ,14.0,E ,4.0,E,4,E4,MEDJOOL,MEDJOOL 107,3501-3520,,,,,,,,,
3,3B51,851220250624EA3 68 ,,12.0,851220250624EA3,MDJU,3508.0,2025-06-24,12.0,2 mois 3 sem.,EA3 ,12.0,EA,3.0,E,3,E3,MEDJOOL,MEDJOOL 107,3501-3520,,,,,,,,,
3,3B51,851220250624E 5 21 ,1.0,6.0,851220250624E 5,MDJU,3508.0,2025-06-24,12.0,2 mois 3 sem.,E 5 ,20.0,E ,5.0,E,5,E5,MEDJOOL,MEDJOOL 107,3501-3520,,,,,,,,,
3,3B51,851220250624E 6 68 ,1.0,,851220250624E 6,MDJU,3508.0,2025-06-24,12.0,2 mois 3 sem.,E 6 ,14.0,E ,6.0,E,6,E6,MEDJOOL,MEDJOOL 107,3501-3520,,,,,,,,,
3,3B51,851220250811E 8 37 ,1.0,7.0,851220250811E 8,MDJU,3508.0,2025-08-11,5.0,1 mois 1 sem.,E 8 ,21.0,E ,8.0,E,7+,E7+,MEDJOOL,MEDJOOL 107,3501-3520,,,,,,,,,
3,3B51,861120250812E 5 16 ,1.0,,861120250812E 5,MDJU,3522.0,2025-08-12,5.0,1 mois ,E 5 ,14.0,E ,5.0,E,5,E5,MEDJOOL,MEDJOOL 108,3521-3530,,,,,,,,,
3,3B51,861120250812E 6 16 ,1.0,,861120250812E 6,MDJU,3522.0,2025-08-12,5.0,1 mois ,E 6 ,14.0,E ,6.0,E,6,E6,MEDJOOL,MEDJOOL 108,3521-3530,,,,,,,,,
3,3B51,861120250702E 5 68 ,,4.0,861120250702E 5,MDJU,3522.0,2025-07-02,11.0,2 mois 2 sem.,E 5 ,4.0,E ,5.0,E,5,E5,MEDJOOL,MEDJOOL 108,3521-3530,,,,,,,,,
3,3B51,861120250828E 4 16 ,1.0,,861120250828E 4,MDJU,3522.0,2025-08-28,3.0,3 sem.,E 4 ,14.0,E ,4.0,E,4,E4,MEDJOOL,MEDJOOL 108,3521-3530,,,,,,,,,
3,3B41,809020250728E 3 85 ,3.0,7.0,809020250728E 3,MDJU,3407.0,2025-07-28,7.0,1 mois 3 sem.,E 3 ,49.0,E ,3.0,E,3,E3,MEDJOOL,MEDJOOL 102,3381-3410,,,,,,,,,
3,3B41,840220250702E 5 59 ,,4.0,840220250702E 5,MDJU,3464.0,2025-07-02,11.0,2 mois 2 sem.,E 5 ,4.0,E ,5.0,E,5,E5,MEDJOOL,MEDJOOL 105,3461-3475,,,,,,,,,
3,3B41,841320250912E 5 73 ,3.0,5.0,841320250912E 5,MDJU,3476.0,2025-09-12,0.0,< 1 sem.,E 5 ,47.0,E ,5.0,E,5,E5,MEDJOOL,MEDJOOL 106,3476-3500,,,,,,,,,
3,3B41,841320250915E 5 70 ,3.0,4.0,841320250915E 5,MDJU,3476.0,2025-09-15,0.0,< 1 sem.,E 5 ,46.0,E ,5.0,E,5,E5,MEDJOOL,MEDJOOL 106,3476-3500,,,,,,,,,
3,3B32,564020250912MG1 69 ,,11.0,564020250912MG1,MDJU,2306.0,2025-09-12,0.0,< 1 sem.,MG1 ,11.0,MG,1.0,BoxE,1,BoxE1,MEDJOOL,MEDJOOL 109,2306,,,,,,,,,
3,3B32,564020250915MG1 21 ,,9.0,564020250915MG1,MDJU,2306.0,2025-09-15,0.0,< 1 sem.,MG1 ,9.0,MG,1.0,BoxE,1,BoxE1,MEDJOOL,MEDJOOL 109,2306,,,,,,,,,
3,3B32,809020250917MG1 21 ,,10.0,809020250917MG1,MDJU,3407.0,2025-09-17,0.0,< 1 sem.,MG1 ,10.0,MG,1.0,BoxE,1,BoxE1,MEDJOOL,MEDJOOL 102,3381-3410,,,,,,,,,
3,3B32,809020250910MG1 84 ,,1.0,809020250910MG1,MDJU,3407.0,2025-09-10,1.0,1 sem.,MG1 ,1.0,MG,1.0,BoxE,1,BoxE1,MEDJOOL,MEDJOOL 102,3381-3410,,,,,,,,,
3,3B32,809020250911MG1 16 ,,4.0,809020250911MG1,MDJU,3407.0,2025-09-11,1.0,1 sem.,MG1 ,4.0,MG,1.0,BoxE,1,BoxE1,MEDJOOL,MEDJOOL 102,3381-3410,,,,,,,,,
3,3B32,809020250911MG1 21 ,,4.0,809020250911MG1,MDJU,3407.0,2025-09-11,1.0,1 sem.,MG1 ,4.0,MG,1.0,BoxE,1,BoxE1,MEDJOOL,MEDJOOL 102,3381-3410,,,,,,,,,
3,3B32,809020250911MG1 21 ,,4.0,809020250911MG1,MDJU,3407.0,2025-09-11,1.0,1 sem.,MG1 ,4.0,MG,1.0,BoxE,1,BoxE1,MEDJOOL,MEDJOOL 102,3381-3410,,,,,,,,,
3,3B32,809020250911MG1 21 ,,4.0,809020250911MG1,MDJU,3407.0,2025-09-11,1.0,1 sem.,MG1 ,4.0,MG,1.0,BoxE,1,BoxE1,MEDJOOL,MEDJOOL 102,3381-3410,,,,,,,,,
3,3B32,809020250911MG1 84 ,,4.0,809020250911MG1,MDJU,3407.0,2025-09-11,1.0,1 sem.,MG1 ,4.0,MG,1.0,BoxE,1,BoxE1,MEDJOOL,MEDJOOL 102,3381-3410,,,,,,,,,
3,3B32,809020250912MG1 16 ,,4.0,809020250912MG1,MDJU,3407.0,2025-09-12,0.0,< 1 sem.,MG1 ,4.0,MG,1.0,BoxE,1,BoxE1,MEDJOOL,MEDJOOL 102,3381-3410,,,,,,,,,
3,3B32,809020250912MG1 21 ,,4.0,809020250912MG1,MDJU,3407.0,2025-09-12,0.0,< 1 sem.,MG1 ,4.0,MG,1.0,BoxE,1,BoxE1,MEDJOOL,MEDJOOL 102,3381-3410,,,,,,,,,
3,3B32,809020250910MG1 21 ,,2.0,809020250910MG1,MDJU,3407.0,2025-09-10,1.0,1 sem.,MG1 ,2.0,MG,1.0,BoxE,1,BoxE1,MEDJOOL,MEDJOOL 102,3381-3410,,,,,,,,,
3,3B32,809020250910MG1 21 ,,4.0,809020250910MG1,MDJU,3407.0,2025-09-10,1.0,1 sem.,MG1 ,4.0,MG,1.0,BoxE,1,BoxE1,MEDJOOL,MEDJOOL 102,3381-3410,,,,,,,,,
3,3B32,809020250910MG1 84 ,,4.0,809020250910MG1,MDJU,3407.0,2025-09-10,1.0,1 sem.,MG1 ,4.0,MG,1.0,BoxE,1,BoxE1,MEDJOOL,MEDJOOL 102,3381-3410,,,,,,,,,
3,3B32,809020250908MG1 21 ,,4.0,,MDJU,3407.0,2025-09-08,1.0,1 sem.,MG1 ,4.0,MG,1.0,BoxE,1,BoxE1,MEDJOOL,MEDJOOL 102,3381-3410,,,,,,,,,
3,3B32,809020250908MG1 21 ,,4.0,809020250908MG1,MDJU,3407.0,2025-09-08,1.0,1 sem.,MG1 ,4.0,MG,1.0,BoxE,1,BoxE1,MEDJOOL,MEDJOOL 102,3381-3410,,,,,,,,,
3,3B32,809020250910MG1 84 ,,4.0,809020250910MG1,MDJU,3407.0,2025-09-10,1.0,1 sem.,MG1 ,4.0,MG,1.0,BoxE,1,BoxE1,MEDJOOL,MEDJOOL 102,3381-3410,,,,,,,,,
3,3B32,809020250908MG1 21 ,,4.0,809020250908MG1,MDJU,3407.0,2025-09-08,1.0,1 sem.,MG1 ,4.0,MG,1.0,BoxE,1,BoxE1,MEDJOOL,MEDJOOL 102,3381-3410,,,,,,,,,
3,3B32,809020250910MG1 21 ,,4.0,809020250910MG1,MDJU,3407.0,2025-09-10,1.0,1 sem.,MG1 ,4.0,MG,1.0,BoxE,1,BoxE1,MEDJOOL,MEDJOOL 102,3381-3410,,,,,,,,,
3,3B32,809020250909MG1 21 ,,4.0,809020250909MG1,MDJU,3407.0,2025-09-09,1.0,1 sem.,MG1 ,4.0,MG,1.0,BoxE,1,BoxE1,MEDJOOL,MEDJOOL 102,3381-3410,,,,,,,,,
3,3B32,809020250909MG1 84 ,,3.0,809020250909MG1,MDJU,3407.0,2025-09-09,1.0,1 sem.,MG1 ,3.0,MG,1.0,BoxE,1,BoxE1,MEDJOOL,MEDJOOL 102,3381-3410,,,,,,,,,
3,3B32,809020250909MG1 21 ,,3.0,809020250909MG1,MDJU,3407.0,2025-09-09,1.0,1 sem.,MG1 ,3.0,MG,1.0,BoxE,1,BoxE1,MEDJOOL,MEDJOOL 102,3381-3410,,,,,,,,,
3,3B32,809020250904MG1 21 ,,4.0,809020250904MG1,MDJU,3407.0,2025-09-04,2.0,2 sem.,MG1 ,4.0,MG,1.0,BoxE,1,BoxE1,MEDJOOL,MEDJOOL 102,3381-3410,,,,,,,,,
3,3B32,809020250904MG1 21 ,,4.0,809020250904MG1,MDJU,3407.0,2025-09-04,2.0,2 sem.,MG1 ,4.0,MG,1.0,BoxE,1,BoxE1,MEDJOOL,MEDJOOL 102,3381-3410,,,,,,,,,
3,3B32,851220250912MG1 86 ,,1.0,851220250912MG1,MDJU,3508.0,2025-09-12,0.0,< 1 sem.,MG1 ,1.0,MG,1.0,BoxE,1,BoxE1,MEDJOOL,MEDJOOL 107,3501-3520,,,,,,,,,
3,3B32,851220250908MG1 72 ,,3.0,851220250908MG1,MDJU,3508.0,2025-09-08,1.0,1 sem.,MG1 ,3.0,MG,1.0,BoxE,1,BoxE1,MEDJOOL,MEDJOOL 107,3501-3520,,,,,,,,,
3,3B32,851220250909MG1 72 ,,4.0,851220250909MG1,MDJU,3508.0,2025-09-09,1.0,1 sem.,MG1 ,4.0,MG,1.0,BoxE,1,BoxE1,MEDJOOL,MEDJOOL 107,3501-3520,,,,,,,,,
3,3B32,851220250904MG1 72 ,,1.0,851220250904MG1,MDJU,3508.0,2025-09-04,2.0,2 sem.,MG1 ,1.0,MG,1.0,BoxE,1,BoxE1,MEDJOOL,MEDJOOL 107,3501-3520,,,,,,,,,
3,3B32,851220250904MG1 72 ,,4.0,851220250904MG1,MDJU,3508.0,2025-09-04,2.0,2 sem.,MG1 ,4.0,MG,1.0,BoxE,1,BoxE1,MEDJOOL,MEDJOOL 107,3501-3520,,,,,,,,,
3,3B32,851220250903MG1 78 ,,3.0,851220250903MG1,MDJU,3508.0,2025-09-03,2.0,2 sem.,MG1 ,3.0,MG,1.0,BoxE,1,BoxE1,MEDJOOL,MEDJOOL 107,3501-3520,,,,,,,,,
3,3B32,861120250903MG1 78 ,,4.0,861120250903MG1,MDJU,3522.0,2025-09-03,2.0,2 sem.,MG1 ,4.0,MG,1.0,BoxE,1,BoxE1,MEDJOOL,MEDJOOL 108,3521-3530,,,,,,,,,
3,3B21,851620250704EA6 16 ,,4.0,851620250704EA6,MDJU,3514.0,2025-07-04,10.0,2 mois 2 sem.,EA6 ,4.0,EA,6.0,E,6,E6,MEDJOOL,MEDJOOL 107,3501-3520,,,,,,,,,
3,3B21,851220250704EA5 16 ,,2.0,851220250704EA5,MDJU,3508.0,2025-07-04,10.0,2 mois 2 sem.,EA5 ,2.0,EA,5.0,E,5,E5,MEDJOOL,MEDJOOL 107,3501-3520,,,,,,,,,
3,3B21,861120250814EA9 69 ,,1.0,861120250814EA9,MDJU,3522.0,2025-08-14,5.0,1 mois ,EA9 ,1.0,EA,9.0,E,7+,E7+,MEDJOOL,MEDJOOL 108,3521-3530,,,,,,,,,
3,3B21,851220250708E 4 16 ,,4.0,851220250708E 4,MDJU,3508.0,2025-07-08,10.0,2 mois 1 sem.,E 4 ,4.0,E ,4.0,E,4,E4,MEDJOOL,MEDJOOL 107,3501-3520,,,,,,,,,
3,3B21,851620250804E 6 37 ,,7.0,851620250804E 6,MDJU,3514.0,2025-08-04,6.0,1 mois 2 sem.,E 6 ,7.0,E ,6.0,E,6,E6,MEDJOOL,MEDJOOL 107,3501-3520,,,,,,,,,
3,3B21,809020250806E 4 16 ,,12.0,809020250806E 4,MDJU,3407.0,2025-08-06,6.0,1 mois 1 sem.,E 4 ,12.0,E ,4.0,E,4,E4,MEDJOOL,MEDJOOL 102,3381-3410,,,,,,,,,
3,3B21,841320250917EA5 86 ,,10.0,841320250917EA5,MDJU,3476.0,2025-09-17,0.0,< 1 sem.,EA5 ,10.0,EA,5.0,E,5,E5,MEDJOOL,MEDJOOL 106,3476-3500,,,,,,,,,
3,3B21,851620250908E 4 68 ,7.0,1.0,851620250908E 4,MDJU,3514.0,2025-09-08,1.0,1 sem.,E 4 ,99.0,E ,4.0,E,4,E4,MEDJOOL,MEDJOOL 107,3501-3520,,,,,,,,,
3,3B21,851620250910E 4 37 ,1.0,,851620250910E 4,MDJU,3514.0,2025-09-10,1.0,1 sem.,E 4 ,14.0,E ,4.0,E,4,E4,MEDJOOL,MEDJOOL 107,3501-3520,,,,,,,,,
3,3B22,851220250819EA3 16 ,,4.0,851220250819EA3,MDJU,3508.0,2025-08-19,4.0,4 sem.,EA3 ,4.0,EA,3.0,E,3,E3,MEDJOOL,MEDJOOL 107,3501-3520,,,,,,,,,
3,3B22,851620250821EA6 16 ,,4.0,851620250821EA6,MDJU,3514.0,2025-08-21,4.0,4 sem.,EA6 ,4.0,EA,6.0,E,6,E6,MEDJOOL,MEDJOOL 107,3501-3520,,,,,,,,,
3,3B22,851220250721E 5 37 ,,4.0,851220250721E 5,MDJU,3508.0,2025-07-21,8.0,1 mois 4 sem.,E 5 ,4.0,E ,5.0,E,5,E5,MEDJOOL,MEDJOOL 107,3501-3520,,,,,,,,,
3,3A51,851220250805E 4 16 ,1.0,,851220250805E 4,MDJU,3508.0,2025-08-05,6.0,1 mois 1 sem.,E 4 ,14.0,E ,4.0,E,4,E4,MEDJOOL,MEDJOOL 107,3501-3520,,,,,,,,,
3,3A51,840220250827E 2 16 ,,8.0,840220250827E 2,MDJU,3464.0,2025-08-27,3.0,3 sem.,E 2 ,8.0,E ,2.0,E,2,E2,MEDJOOL,MEDJOOL 105,3461-3475,,,,,,,,,
3,3A51,843120250915E 7 59 ,1.0,,843120250915E 7,MDJU,3500.0,2025-09-15,0.0,< 1 sem.,E 7 ,14.0,E ,7.0,E,7+,E7+,MEDJOOL,MEDJOOL 106,3476-3500,,,,,,,,,
3,3A51,809020250915E 2 59 ,1.0,,809020250915E 2,MDJU,3407.0,2025-09-15,0.0,< 1 sem.,E 2 ,14.0,E ,2.0,E,2,E2,MEDJOOL,MEDJOOL 102,3381-3410,,,,,,,,,
3,3A51,809020250915E 2 59 ,1.0,,809020250915E 2,MDJU,3407.0,2025-09-15,0.0,< 1 sem.,E 2 ,14.0,E ,2.0,E,2,E2,MEDJOOL,MEDJOOL 102,3381-3410,,,,,,,,,
3,3A51,809020250915E 2 59 ,,5.0,809020250915E 2,MDJU,3407.0,2025-09-15,0.0,< 1 sem.,E 2 ,5.0,E ,2.0,E,2,E2,MEDJOOL,MEDJOOL 102,3381-3410,,,,,,,,,
3,3A51,809020250915E 2 37 ,,5.0,809020250915E 2,MDJU,3407.0,2025-09-15,0.0,< 1 sem.,E 2 ,5.0,E ,2.0,E,2,E2,MEDJOOL,MEDJOOL 102,3381-3410,,,,,,,,,
3,3A51,861120250704EA6 21 ,,10.0,861120250704EA6,MDJU,3522.0,2025-07-04,10.0,2 mois 2 sem.,EA6 ,10.0,EA,6.0,E,6,E6,MEDJOOL,MEDJOOL 108,3521-3530,,,,,,,,,
3,3A51,842520250710EA4 34 ,,3.0,842520250710EA4,MDJU,3491.0,2025-07-10,10.0,2 mois 1 sem.,EA4 ,3.0,EA,4.0,E,4,E4,MEDJOOL,MEDJOOL 106,3476-3500,,,,,,,,,
3,3A51,861120250721EA2 59 ,,10.0,861120250721EA2,MDJU,3522.0,2025-07-21,8.0,1 mois 4 sem.,EA2 ,10.0,EA,2.0,E,2,E2,MEDJOOL,MEDJOOL 108,3521-3530,,,,,,,,,
3,3A51,861120250718E 5 86 ,1.0,,861120250718E 5,MDJU,3522.0,2025-07-18,8.0,2 mois ,E 5 ,14.0,E ,5.0,E,5,E5,MEDJOOL,MEDJOOL 108,3521-3530,,,,,,,,,
3,3A51,861120250710EA5 34 ,1.0,,861120250710EA5,MDJU,3522.0,2025-07-10,10.0,2 mois 1 sem.,EA5 ,14.0,EA,5.0,E,5,E5,MEDJOOL,MEDJOOL 108,3521-3530,,,,,,,,,
3,3A51,809020250916EA3 86 ,,4.0,809020250916EA3,MDJU,3407.0,2025-09-16,0.0,< 1 sem.,EA3 ,4.0,EA,3.0,E,3,E3,MEDJOOL,MEDJOOL 102,3381-3410,,,,,,,,,
3,3A51,851620250916E 8 85 ,,8.0,851620250916E 8,MDJU,3514.0,2025-09-16,0.0,< 1 sem.,E 8 ,8.0,E ,8.0,E,7+,E7+,MEDJOOL,MEDJOOL 107,3501-3520,,,,,,,,,
3,3A51,861120250721EA6 59 ,,10.0,861120250721EA6,MDJU,3522.0,2025-07-21,8.0,1 mois 4 sem.,EA6 ,10.0,EA,6.0,E,6,E6,MEDJOOL,MEDJOOL 108,3521-3530,,,,,,,,,
3,3A51,851220250710EA4 34 ,,4.0,851220250710EA4,MDJU,3508.0,2025-07-10,10.0,2 mois 1 sem.,EA4 ,4.0,EA,4.0,E,4,E4,MEDJOOL,MEDJOOL 107,3501-3520,,,,,,,,,
3,3A51,861120250619E 3 68 ,1.0,,861120250619E 3,MDJU,3522.0,2025-06-19,13.0,2 mois 4 sem.,E 3 ,14.0,E ,3.0,E,3,E3,MEDJOOL,MEDJOOL 108,3521-3530,,,,,,,,,
3,3A51,861120250620EA3 69 ,,10.0,861120250620EA3,MDJU,3522.0,2025-06-20,12.0,2 mois 4 sem.,EA3 ,10.0,EA,3.0,E,3,E3,MEDJOOL,MEDJOOL 108,3521-3530,,,,,,,,,
3,3A51,861120250917E 9 72 ,1.0,,861120250917E 9,MDJU,3522.0,2025-09-17,0.0,< 1 sem.,E 9 ,14.0,E ,9.0,E,7+,E7+,MEDJOOL,MEDJOOL 108,3521-3530,,,,,,,,,
3,3A51,861120250917E 5 34 ,1.0,,861120250917E 5,MDJU,3522.0,2025-09-17,0.0,< 1 sem.,E 5 ,14.0,E ,5.0,E,5,E5,MEDJOOL,MEDJOOL 108,3521-3530,,,,,,,,,
3,3A52,861120250917E 4 86 ,1.0,3.0,861120250917E 4,MDJU,3522.0,2025-09-17,0.0,< 1 sem.,E 4 ,17.0,E ,4.0,E,4,E4,MEDJOOL,MEDJOOL 108,3521-3530,,,,,,,,,
3,3A52,861120250912E 7 73 ,1.0,,861120250912E 7,MDJU,3522.0,2025-09-12,0.0,< 1 sem.,E 7 ,14.0,E ,7.0,E,7+,E7+,MEDJOOL,MEDJOOL 108,3521-3530,,,,,,,,,
3,3A52,861120250912E 7 73 ,1.0,,861120250912E 7,MDJU,3522.0,2025-09-12,0.0,< 1 sem.,E 7 ,14.0,E ,7.0,E,7+,E7+,MEDJOOL,MEDJOOL 108,3521-3530,,,,,,,,,
3,3A52,861120250910E 7 72 ,2.0,,861120250910E 7,MDJU,3522.0,2025-09-10,1.0,1 sem.,E 7 ,28.0,E ,7.0,E,7+,E7+,MEDJOOL,MEDJOOL 108,3521-3530,,,,,,,,,
3,3A52,861120250716E 4 85 ,,12.0,861120250716E 4,MDJU,3522.0,2025-07-16,9.0,2 mois ,E 4 ,12.0,E ,4.0,E,4,E4,MEDJOOL,MEDJOOL 108,3521-3530,,,,,,,,,
3,3A52,861120250616E 5 37 ,,12.0,861120250616E 5,MDJU,3522.0,2025-06-16,13.0,3 mois ,E 5 ,12.0,E ,5.0,E,5,E5,MEDJOOL,MEDJOOL 108,3521-3530,,,,,,,,,
3,3A42,851620250626E 7 21 ,,8.0,851620250626E 7,MDJU,3514.0,2025-06-26,12.0,2 mois 3 sem.,E 7 ,8.0,E ,7.0,E,7+,E7+,MEDJOOL,MEDJOOL 107,3501-3520,,,,,,,,,
3,3A42,861120250630E 6 69 ,,1.0,861120250630E 6,MDJU,3522.0,2025-06-30,11.0,2 mois 2 sem.,E 6 ,1.0,E ,6.0,E,6,E6,MEDJOOL,MEDJOOL 108,3521-3530,,,,,,,,,
3,3A42,861120250626E 5 21 ,,8.0,861120250626E 5,MDJU,3522.0,2025-06-26,12.0,2 mois 3 sem.,E 5 ,8.0,E ,5.0,E,5,E5,MEDJOOL,MEDJOOL 108,3521-3530,,,,,,,,,
3,3A42,861120250710E 8 34 ,1.0,,861120250710E 8,MDJU,3522.0,2025-07-10,10.0,2 mois 1 sem.,E 8 ,14.0,E ,8.0,E,7+,E7+,MEDJOOL,MEDJOOL 108,3521-3530,,,,,,,,,
3,3A42,840220250813E 5 69 ,1.0,,840220250813E 5,MDJU,3464.0,2025-08-13,5.0,1 mois ,E 5 ,14.0,E ,5.0,E,5,E5,MEDJOOL,MEDJOOL 105,3461-3475,,,,,,,,,
3,3A42,841320250623E 6 59 ,1.0,,841320250623E 6,MDJU,3476.0,2025-06-23,12.0,2 mois 3 sem.,E 6 ,14.0,E ,6.0,E,6,E6,MEDJOOL,MEDJOOL 106,3476-3500,,,,,,,,,
3,3A42,851620250703E 7 21 ,1.0,,851620250703E 7,MDJU,3514.0,2025-07-03,11.0,2 mois 2 sem.,E 7 ,14.0,E ,7.0,E,7+,E7+,MEDJOOL,MEDJOOL 107,3501-3520,,,,,,,,,
3,3A42,851620250703E 4 21 ,1.0,,851620250703E 4,MDJU,3514.0,2025-07-03,11.0,2 mois 2 sem.,E 4 ,14.0,E ,4.0,E,4,E4,MEDJOOL,MEDJOOL 107,3501-3520,,,,,,,,,
3,3A42,840220250611EA2 16 ,,6.0,840220250611EA2,MDJU,3464.0,2025-06-11,14.0,3 mois 1 sem.,EA2 ,6.0,EA,2.0,E,2,E2,MEDJOOL,MEDJOOL 105,3461-3475,,,,,,,,,
3,3A42,840220250813E 5 85 ,1.0,1.0,840220250813E 5,MDJU,3464.0,2025-08-13,5.0,1 mois ,E 5 ,15.0,E ,5.0,E,5,E5,MEDJOOL,MEDJOOL 105,3461-3475,,,,,,,,,
3,3A42,841320250626EA6 59 ,,5.0,841320250626EA6,MDJU,3476.0,2025-06-26,12.0,2 mois 3 sem.,EA6 ,5.0,EA,6.0,E,6,E6,MEDJOOL,MEDJOOL 106,3476-3500,,,,,,,,,
3,3A42,870520250917XS1220 ,1.0,,870520250917XS1,MDJU,2311.0,2025-09-17,0.0,< 1 sem.,XS12,14.0,XS,12.0,X,12,X12,MEDJOOL,MEDJOOL 110,2311,,,,,,,,,
3,3A41,564020250806E+1638 ,7.0,,564020250806E+1,MDJU,2306.0,2025-08-06,6.0,1 mois 1 sem.,E+16,98.0,E+,16.0,X,13+,X13+,MEDJOOL,MEDJOOL 109,2306,,,,,,,,,
3,3A31,851220250814E 3 16 ,,5.0,851220250814E 3,MDJU,3508.0,2025-08-14,5.0,1 mois ,E 3 ,5.0,E ,3.0,E,3,E3,MEDJOOL,MEDJOOL 107,3501-3520,,,,,,,,,
3,3A31,840220250908E 4 37 ,,8.0,840220250908E 4,MDJU,3464.0,2025-09-08,1.0,1 sem.,E 4 ,8.0,E ,4.0,E,4,E4,MEDJOOL,MEDJOOL 105,3461-3475,,,,,,,,,
3,3A31,840220250811XM2238 ,2.0,4.0,840220250811XM2,MDJU,3464.0,2025-08-11,5.0,1 mois 1 sem.,XM22,32.0,XM,22.0,X,13+,X13+,MEDJOOL,MEDJOOL 105,3461-3475,,,,,,,,,
3,3A31,840220250811XS2238 ,1.0,,840220250811XS2,MDJU,3464.0,2025-08-11,5.0,1 mois 1 sem.,XS22,14.0,XS,22.0,X,13+,X13+,MEDJOOL,MEDJOOL 105,3461-3475,,,,,,,,,
3,3A31,851220250708EA3 59 ,,12.0,851220250708EA3,MDJU,3508.0,2025-07-08,10.0,2 mois 1 sem.,EA3 ,12.0,EA,3.0,E,3,E3,MEDJOOL,MEDJOOL 107,3501-3520,,,,,,,,,
3,3A31,861120250813EA5 16 ,,9.0,861120250813EA5,MDJU,3522.0,2025-08-13,5.0,1 mois ,EA5 ,9.0,EA,5.0,E,5,E5,MEDJOOL,MEDJOOL 108,3521-3530,,,,,,,,,
3,3A31,840220250911E 5 37 ,,10.0,840220250911E 5,MDJU,3464.0,2025-09-11,1.0,1 sem.,E 5 ,10.0,E ,5.0,E,5,E5,MEDJOOL,MEDJOOL 105,3461-3475,,,,,,,,,
3,3A31,851620250813E 6 37 ,,6.0,851620250813E 6,MDJU,3514.0,2025-08-13,5.0,1 mois ,E 6 ,6.0,E ,6.0,E,6,E6,MEDJOOL,MEDJOOL 107,3501-3520,,,,,,,,,
3,3A31,851620250724E 6 37 ,,12.0,851620250724E 6,MDJU,3514.0,2025-07-24,8.0,1 mois 3 sem.,E 6 ,12.0,E ,6.0,E,6,E6,MEDJOOL,MEDJOOL 107,3501-3520,,,,,,,,,
3,3A31,840220250915MG1 72 ,,14.0,840220250915MG1,MDJU,3464.0,2025-09-15,0.0,< 1 sem.,MG1 ,14.0,MG,1.0,BoxE,1,BoxE1,MEDJOOL,MEDJOOL 105,3461-3475,,,,,,,,,
3,3A31,861120250910MG1 72 ,,1.0,861120250910MG1,MDJU,3522.0,2025-09-10,1.0,1 sem.,MG1 ,1.0,MG,1.0,BoxE,1,BoxE1,MEDJOOL,MEDJOOL 108,3521-3530,,,,,,,,,
3,3A31,861120250911MG1 86 ,,2.0,861120250911MG1,MDJU,3522.0,2025-09-11,1.0,1 sem.,MG1 ,2.0,MG,1.0,BoxE,1,BoxE1,MEDJOOL,MEDJOOL 108,3521-3530,,,,,,,,,
3,3A31,861120250917MG1 72 ,,4.0,861120250917MG1,MDJU,3522.0,2025-09-17,0.0,< 1 sem.,MG1 ,4.0,MG,1.0,BoxE,1,BoxE1,MEDJOOL,MEDJOOL 108,3521-3530,,,,,,,,,
3,3A31,861120250917MG1 86 ,,1.0,861120250917MG1,MDJU,3522.0,2025-09-17,0.0,< 1 sem.,MG1 ,1.0,MG,1.0,BoxE,1,BoxE1,MEDJOOL,MEDJOOL 108,3521-3530,,,,,,,,,
3,3A31,851620250909MG1 72 ,,4.0,851620250909MG1,MDJU,3514.0,2025-09-09,1.0,1 sem.,MG1 ,4.0,MG,1.0,BoxE,1,BoxE1,MEDJOOL,MEDJOOL 107,3501-3520,,,,,,,,,
3,3A31,851620250909MG1 86 ,,2.0,851620250909MG1,MDJU,3514.0,2025-09-09,1.0,1 sem.,MG1 ,2.0,MG,1.0,BoxE,1,BoxE1,MEDJOOL,MEDJOOL 107,3501-3520,,,,,,,,,
